ID,present,WC_alt,WC_bio1,WC_bio11,WC_bio10,WC_bio4,ER_tri,ER_topoWet,WC_bio12,WC_bio7,lon,lat
690,1,364,3.5,-13.5,18.299999237060547,123.23999786376953,2.1700000762939453,13.289999961853027,588,48.900001525878906,-95.434901,47.826424
691,1,194,9.100000381469727,-2.799999952316284,20.200000762939453,88.30999755859375,18.719999313354492,10.770000457763672,1187,37.599998474121094,-74.88105,40.984637
692,1,343,5.199999809265137,-8.300000190734863,17.5,99.69000244140625,33.20000076293945,10.140000343322754,1011,40.70000076293945,-72.46086,44.340706
693,1,717,7.300000190734863,-3.4000000953674316,17.799999237060547,82.660003662109375,95.36000061035156,8.329999923706055,302,36.099998474121094,-119.567612,49.045078
694,1,343,5.199999809265137,-8.300000190734863,17.5,99.69000244140625,33.20000076293945,10.140000343322754,1011,40.70000076293945,-72.46086,44.340706
695,1,509,13.100000381469727,3.200000047683716,22.299999237060547,73.910003662109375,63.310001373291016,9.050000190734863,1465,33.29999923706055,-83.952355,35.569968
696,1,530,13.399999618530273,8.800000190734863,18.799999237060547,39.779998779296875,79.5199966430664,8.979999542236328,625,27.399999618530273,-120.566253,35.261117
697,1,127,8.899999618530273,3.799999952316284,14.399999618530273,41.75,46.91999816894531,8.960000038146973,1557,19.799999237060547,-123.872568,48.380653
698,1,343,2.299999952316284,-15.600000381469727,18.100000381469727,130.41000366210938,9.890000343322754,12.510000228881836,613,48.20000076293945,-94.40065,49.859963
699,1,644,1.5,-13.699999809265137,14.899999618530273,112.44999694824219,11.369999885559082,11.449999809265137,459,43.5,-112.031968,54.405096
700,1,1770,6.5,-0.5,14.600000381469727,60.90999984741211,92.79000091552734,8.4399995803833,1145,32.099998474121094,-121.537509,40.351128
701,1,710,12,2.4000000953674316,21,71.98999786376953,100.2300033569336,8.720000267028809,1546,33.20000076293945,-83.827462,35.472298
702,1,451,3,-13.399999618530273,17.299999237060547,118.79000091552734,8.569999694824219,11.979999542236328,714,47.099998474121094,-91.952781,47.910487
703,1,232,4.5,-9.199999809265137,16.899999618530273,101.5999984741211,23.020000457763672,11.289999961853027,853,40,-81.397933,46.013181
704,1,343,5.199999809265137,-8.300000190734863,17.5,99.69000244140625,33.20000076293945,10.140000343322754,1011,40.70000076293945,-72.46086,44.340706
705,1,710,12,2.4000000953674316,21,71.98999786376953,100.2300033569336,8.720000267028809,1546,33.20000076293945,-83.809421,35.496096
706,1,2260,8,-2.5999999046325684,19.200000762939453,84.62000274658203,95.970001220703125,8.4399995803833,360,38.20000076293945,-109.998372,37.753447
707,1,2375,-0.20000000298023224,-11,10.899999618530273,85.779998779296875,34.880001068115234,10.0600004196167,623,40.400001525878906,-110.730362,44.76133
708,1,749,-3.5,-22.200000762939453,12.399999618530273,136.08999633789062,33.880001068115234,10.289999961853027,457,51.599998474121094,-128.051803,59.961328
709,1,427,2.5999999046325684,-13.899999618530273,16.899999618530273,119.1500015258789,7.800000190734863,12.3100004196167,705,48.29999923706055,-92.556,47.955608
710,1,2208,2.299999952316284,-7.400000095367432,13.100000381469727,80.160003662109375,90.05000305175781,7.900000095367432,522,37.900001525878906,-108.429677,45.126912
711,1,659,-3.200000047683716,-22.100000381469727,12.800000190734863,137.10000610351562,23.270000457763672,11.029999732971191,455,51.900001525878906,-127.943428,59.997162
712,1,2604,-1.100000023841858,-11.100000381469727,9.399999618530273,80.63999938964844,126.01000213623047,7.679999828338623,680,38.29999923706055,-110.097892,44.920567
713,1,696,-2.799999952316284,-21.299999237060547,13.399999618530273,135.86000061035156,16.530000686645508,11.579999923706055,454,51.20000076293945,-128.973862,60.048206
714,1,636,0.5,-16.799999237060547,15.600000381469727,126.08000183105469,12.949999809265137,11.5600004196167,522,48.099998474121094,-99.996734,50.772932
715,1,135,9.800000190734863,3.9000000953674316,15.899999618530273,47.63999938964844,28.290000915527344,10.40999984741211,974,22.899999618530273,-122.812972,47.859872
716,1,800,-1.5,-16,11.699999809265137,107.83999633789062,37.04999923706055,9.050000190734863,269,42.79999923706055,-135.028664,60.662333
717,1,218,14.899999618530273,4.699999809265137,24.600000381469727,76.83000183105469,8.149999618530273,12.109999656677246,1128,34.400001525878906,-80.479054,35.688426
718,1,146,10.100000381469727,4.300000190734863,16.5,48.27000045776367,61.369998931884766,9.489999771118164,1360,23.100000381469727,-122.040173,47.559391
719,1,717,7.300000190734863,-3.4000000953674316,17.799999237060547,82.660003662109375,95.36000061035156,8.329999923706055,302,36.099998474121094,-119.561561,49.045131
720,1,636,0.5,-16.799999237060547,15.600000381469727,126.08000183105469,12.949999809265137,11.5600004196167,522,48.099998474121094,-99.991349,50.792714
721,1,749,-3.5,-22.200000762939453,12.399999618530273,136.08999633789062,33.880001068115234,10.289999961853027,457,51.599998474121094,-128.072555,59.958783
722,1,749,-3.5,-22.200000762939453,12.399999618530273,136.08999633789062,33.880001068115234,10.289999961853027,457,51.599998474121094,-128.068083,59.958738
723,1,105,5.599999904632568,-5.099999904632568,16.5,85.6500015258789,21.209999084472656,10.510000228881836,1318,34.599998474121094,-61.971713,45.684078
724,1,2052,6.900000095367432,0.10000000149011612,14.899999618530273,59.58000183105469,135.33999633789062,8.520000457763672,836,30.5,-119.547172,37.723663
725,1,474,6.099999904632568,-6.300000190734863,17.700000762939453,92.80999755859375,49.93000030517578,9.489999771118164,1182,38.5,-72.165004,42.882589
726,1,1374,10.800000190734863,3.799999952316284,19.200000762939453,61.939998626708984,94.20999908447266,8.680000305175781,1414,31.100000381469727,-120.54044,38.960314
727,1,3067,2.200000047683716,-3.799999952316284,9.800000190734863,55.15999984741211,143.33999633789062,7.590000152587891,642,27.100000381469727,-118.658546,36.915943
728,1,1489,11.100000381469727,5.099999904632568,18.899999618530273,55.56999969482422,71.86000061035156,8.789999961853027,579,26.600000381469727,-119.177599,34.725138
729,1,1324,4.900000095367432,-1.600000023841858,12.600000381469727,56.400001525878906,101.87000274658203,7.989999771118164,1881,26.100000381469727,-121.632172,45.322688
730,1,1380,9.399999618530273,0.6000000238418579,18.799999237060547,71.33000183105469,44.400001525878906,9.489999771118164,347,37.900001525878906,-120.129517,40.004637
731,1,1120,4.599999904632568,-2.200000047683716,12.399999618530273,58.11000061035156,148.0399932861328,7.920000076293945,2278,24.299999237060547,-121.486636,47.397857
732,1,800,-1.5,-16,11.699999809265137,107.83999633789062,37.04999923706055,9.050000190734863,269,42.79999923706055,-135.017719,60.664542
733,1,1565,7,-0.10000000149011612,15.199999809265137,61.61000061035156,67.33000183105469,8.5,1146,32.900001525878906,-121.801387,40.750193
734,1,1084,5.199999809265137,-5.599999904632568,15.699999809265137,83.529998779296875,83.44000244140625,8.149999618530273,441,36.70000076293945,-120.065042,47.91841
735,1,88,10.300000190734863,-1.2999999523162842,21.299999237060547,87.0999984741211,19.8700008392334,11.050000190734863,1210,37,-74.762617,40.620998
736,1,1907,-1.399999976158142,-11.800000190734863,8.699999809265137,80.470001220703125,168.8699951171875,7.510000228881836,602,34.20000076293945,-117.755366,52.585859
737,1,284,8.600000381469727,1.2999999523162842,15.800000190734863,56.65999984741211,105.19000244140625,8.600000381469727,1619,25.299999237060547,-122.07027,49.188757
738,1,447,6.800000190734863,-5.5,18.200000762939453,91.5999984741211,36.04999923706055,10.020000457763672,1184,37.79999923706055,-73.239725,42.243794
739,1,2145,1.5,-9.300000190734863,12.600000381469727,85.410003662109375,72.4800033569336,9.220000267028809,536,40.400001525878906,-110.658932,44.947615
740,1,667,3.5,-8.300000190734863,14.199999809265137,87.470001220703125,13.1899995803833,11.720000267028809,667,38.099998474121094,-122.735853,54.095884
741,1,1096,18.899999618530273,9.899999618530273,26.700000762939453,65.779998779296875,28.790000915527344,9.829999923706055,350,33.5,-103.317996,29.39893
742,1,24,9.800000190734863,2.700000047683716,16.700000762939453,54.970001220703125,39.56999969482422,9.4399995803833,1603,24.899999618530273,-122.004114,49.154028
743,1,399,5.900000095367432,-7.099999904632568,17.899999618530273,96.29000091552734,46.88999938964844,9.329999923706055,1078,40.20000076293945,-72.32234,43.483984
744,1,2183,1,-9.699999809265137,12,84.62000274658203,87.089996337890625,8.449999809265137,552,40.70000076293945,-110.309834,44.934651
745,1,760,6.400000095367432,-2.200000047683716,15.300000190734863,68.55999755859375,200.97000122070312,7.239999771118164,1261,29.799999237060547,-121.016076,48.770289
746,1,425,3.5,-11.399999618530273,16.799999237060547,108.94999694824219,4.610000133514404,12.40999984741211,753,43.5,-92.193464,46.86665
747,1,717,7.300000190734863,-3.4000000953674316,17.799999237060547,82.660003662109375,95.36000061035156,8.329999923706055,302,36.099998474121094,-119.569681,49.043839
748,1,2219,5.699999809265137,-1.899999976158142,14.199999809265137,63.560001373291016,81.01000213623047,8.9399995803833,433,33.20000076293945,-119.150538,37.929434
749,1,2121,1.2999999523162842,-9.800000190734863,12.300000190734863,86.0999984741211,72.70999908447266,8.880000114440918,514,41.400001525878906,-110.338093,44.902031
750,1,29,6.300000190734863,-4.699999809265137,17,85.23999786376953,9.420000076293945,11.399999618530273,1362,34.400001525878906,-63.525785,44.921413
751,1,1120,10.5,1.2000000476837158,19.100000381469727,69.339996337890625,81.05999755859375,8.720000267028809,1859,31.700000762939453,-83.600427,35.135915
752,1,455,3.0999999046325684,-11.800000190734863,16.299999237060547,108.7699966430664,4.929999828338623,12.489999771118164,736,43.70000076293945,-92.11254,47.142197
753,1,858,10.300000190734863,-0.30000001192092896,21.200000762939453,83.05000305175781,17.68000030517578,11.25,336,38.29999923706055,-116.212066,43.666315
754,1,429,2.5999999046325684,-14,16.899999618530273,119.31999969482422,6.840000152587891,12.149999618530273,720,48.20000076293945,-92.174835,47.842302
755,1,522,8.300000190734863,-2.0999999046325684,18.799999237060547,80.9800033569336,85.06999969482422,8.789999961853027,294,35,-119.550141,49.259931
756,1,2124,8.300000190734863,-0.20000000298023224,17.600000381469727,69.94999694824219,45.209999084472656,10.25,595,35.29999923706055,-111.784754,35.042502
757,1,2444,9.399999618530273,2.0999999046325684,17.100000381469727,58.810001373291016,113.54000091552734,7.539999961853027,652,31.600000381469727,-109.281607,31.902172
758,1,2519,4.099999904632568,-2.4000000953674316,12.100000381469727,59.04999923706055,90.68000030517578,8.75,1015,29.299999237060547,-119.883311,38.241717
759,1,73,9.399999618530273,2.700000047683716,16.399999618530273,53.849998474121094,31.68000030517578,9.880000114440918,1656,24.5,-122.545,49.188796
760,1,1096,4.099999904632568,-6.5,14.300000190734863,80.70999908447266,5.690000057220459,12.199999809265137,393,35.099998474121094,-121.395769,51.303136
761,1,717,7.300000190734863,-3.4000000953674316,17.799999237060547,82.660003662109375,95.36000061035156,8.329999923706055,302,36.099998474121094,-119.564193,49.036895
762,1,2238,5.300000190734863,-2,13.600000381469727,62.65999984741211,90.31999969482422,8.220000267028809,846,32,-119.943064,38.902639
763,1,65,9.5,2.9000000953674316,16.299999237060547,52.939998626708984,27.809999465942383,10.619999885559082,1690,24.600000381469727,-122.38819,49.087549
764,1,724,3.4000000953674316,-8.100000381469727,13.899999618530273,85.94999694824219,12.640000343322754,10.880000114440918,594,37.900001525878906,-122.848549,53.819347
765,1,128,9.399999618530273,2.700000047683716,16.399999618530273,54.27000045776367,65.12000274658203,8.930000305175781,1497,24,-122.914681,49.314984
766,1,751,2.5999999046325684,-9,13.100000381469727,85.94999694824219,29.809999465942383,9.539999961853027,499,36.599998474121094,-124.82923,54.076474
767,1,842,2.200000047683716,-9.300000190734863,12.699999809265137,85.2300033569336,38.400001525878906,9.779999732971191,492,36.400001525878906,-124.852877,54.088642
768,1,128,9.399999618530273,2.700000047683716,16.399999618530273,54.27000045776367,65.12000274658203,8.930000305175781,1497,24,-122.914681,49.314984
769,1,128,9.399999618530273,2.700000047683716,16.399999618530273,54.27000045776367,65.12000274658203,8.930000305175781,1497,24,-122.914681,49.314984
770,1,128,9.399999618530273,2.700000047683716,16.399999618530273,54.27000045776367,65.12000274658203,8.930000305175781,1497,24,-122.914681,49.314984
771,1,128,9.399999618530273,2.700000047683716,16.399999618530273,54.27000045776367,65.12000274658203,8.930000305175781,1497,24,-122.914681,49.314984
772,1,254,5.800000190734863,-7.599999904632568,18,99.5,4.75,12.630000114440918,889,39.20000076293945,-79.012584,44.639964
773,1,2187,6.199999809265137,-0.10000000149011612,14,57.34000015258789,90.63999938964844,8.470000267028809,932,29.200000762939453,-119.616884,37.657211
774,1,400,8.199999809265137,-3.799999952316284,19.200000762939453,89.44999694824219,17.690000534057617,11.270000457763672,1126,36.29999923706055,-79.98557,41.785874
775,1,51,4.900000095367432,-8.199999809265137,17.399999618530273,98.87999725341797,4.289999961853027,12.5,1141,40.400001525878906,-65.284178,46.465162
776,1,155,4.800000190734863,-10.399999618530273,18.200000762939453,110.27999877929688,19.639999389648438,10.680000305175781,896,43.099998474121094,-75.944718,45.759962
777,1,303,8.399999618530273,2.299999952316284,15.300000190734863,51.869998931884766,80.4800033569336,8.300000190734863,1635,23.399999618530273,-124.742857,49.361382
778,1,344,5.099999904632568,-8.5,17.600000381469727,100.62000274658203,44.459999084472656,9.729999542236328,1049,40.599998474121094,-72.577841,44.558803
779,1,1578,16.700000762939453,8.800000190734863,23.5,57.54999923706055,120.36000061035156,7.800000190734863,443,29.700000762939453,-103.287207,29.29844
780,1,1236,18.399999618530273,9.800000190734863,25.899999618530273,63.08000183105469,68.04000091552734,8.529999732971191,361,32.29999923706055,-103.356684,29.232001
781,1,10,16.399999618530273,7.199999809265137,25.200000762939453,70.279998779296875,2.4600000381469727,12.8100004196167,1313,29.5,-75.877717,35.81723
782,1,1895,9.399999618530273,2.9000000953674316,17.600000381469727,59.90999984741211,109.44000244140625,7.989999771118164,537,28.799999237060547,-118.479783,35.037303
783,1,254,5.800000190734863,-7.599999904632568,18,99.5,4.75,12.630000114440918,889,39.20000076293945,-79.018993,44.653452
784,1,939,9.899999618530273,-0.10000000149011612,19.299999237060547,74.910003662109375,62.959999084472656,9.420000076293945,1114,33,-81.381155,37.0552
785,1,245,4.199999809265137,-10.199999809265137,17.399999618530273,107.43000030517578,11.210000038146973,11.949999809265137,835,42.20000076293945,-81.095672,46.408695
786,1,522,8.300000190734863,-2.0999999046325684,18.799999237060547,80.9800033569336,85.06999969482422,8.789999961853027,294,35,-119.55159,49.260731
787,1,633,12.300000190734863,2.5,21.5,73.3499984741211,75.19000244140625,8.84000015258789,1467,33.29999923706055,-83.803076,35.656811
788,1,321,14.100000381469727,3.9000000953674316,23.700000762939453,76.7300033569336,21.920000076293945,11.149999618530273,1335,33.70000076293945,-83.94366,35.737965
789,1,1791,9.399999618530273,-2.0999999046325684,20.799999237060547,88.43000030517578,27.940000534057617,11.100000381469727,324,43,-108.537071,38.19421
790,1,828,10.800000190734863,0.5,20.399999618530273,76.81999969482422,77.0999984741211,8.850000381469727,1285,33.29999923706055,-82.984168,36.891617
791,1,9,16.200000762939453,6.699999809265137,25.100000381469727,71.20999908447266,1.25,13.1899995803833,1299,31.200000762939453,-76.339546,35.723083
792,1,9,16.200000762939453,6.699999809265137,25.100000381469727,71.20999908447266,1.25,13.1899995803833,1299,31.200000762939453,-76.339546,35.723083
793,1,9,16.200000762939453,6.699999809265137,25.100000381469727,71.20999908447266,1.25,13.1899995803833,1299,31.200000762939453,-76.339546,35.723083
794,1,2618,2.5999999046325684,-7.900000095367432,13.300000190734863,82.81999969482422,105.56999969482422,8.470000267028809,472,40.5,-107.125703,39.781872
795,1,609,-4.099999904632568,-23.299999237060547,13.199999809265137,143.32000732421875,57.560001373291016,8.270000457763672,296,54.29999923706055,-136.318761,63.466865
796,1,171,7.199999809265137,-5.699999809265137,19.100000381469727,95.62999725341797,40.31999969482422,9.869999885559082,1112,41,-72.519336,42.900207
797,1,864,9.199999809265137,-1.399999976158142,19,78.9000015258789,68.6500015258789,9.220000267028809,1128,34.70000076293945,-79.659841,38.313742
798,1,1374,12.300000190734863,4.800000190734863,21,65.11000061035156,155.5,8.239999771118164,658,32.29999923706055,-118.760127,36.534028
799,1,130,6.5,-6.699999809265137,18.700000762939453,98.9800033569336,7.849999904632568,12.34000015258789,919,38.70000076293945,-76.885249,44.317606
800,1,130,6.5,-6.699999809265137,18.700000762939453,98.9800033569336,7.849999904632568,12.34000015258789,919,38.70000076293945,-76.885249,44.317606
801,1,488,7.400000095367432,-4.400000095367432,18.299999237060547,87.7300033569336,51.189998626708984,9.899999618530273,1070,37.20000076293945,-78.265539,41.523007
802,1,2129,8.800000190734863,0.10000000149011612,18.100000381469727,70.30000305175781,29.100000381469727,10.470000267028809,550,36.599998474121094,-110.572875,34.266081
803,1,1588,12.199999809265137,3.4000000953674316,21.5,70.76000213623047,42.369998931884766,10.220000267028809,505,36.70000076293945,-110.740417,34.026918
804,1,1865,10.600000381469727,2,20,70.58000183105469,56.689998626708984,8.960000038146973,618,36,-111.224711,34.4072
805,1,596,6.699999809265137,-4,17.100000381469727,81.55000305175781,82.68000030517578,8.539999961853027,403,35.29999923706055,-119.372021,50.155026
806,1,809,5.699999809265137,-4.800000190734863,16.100000381469727,80.73999786376953,92.55999755859375,8.510000228881836,377,34.900001525878906,-119.502885,50.144957
807,1,426,7.5,-3.4000000953674316,18.100000381469727,82.68000030517578,59.38999938964844,9.460000038146973,399,35.70000076293945,-119.435661,50.175426
808,1,522,8.300000190734863,-2.0999999046325684,18.799999237060547,80.9800033569336,85.06999969482422,8.789999961853027,294,35,-119.551645,49.26051
809,1,235,13.100000381469727,2.5,23.200000762939453,79.80999755859375,10.680000305175781,11.739999771118164,1097,35,-78.94174,37.398128
810,1,298,7.699999809265137,-4.400000095367432,19.100000381469727,90.69999694824219,37.7400016784668,10.079999923706055,1159,38.099998474121094,-73.493884,41.990319
811,1,901,11.100000381469727,1.399999976158142,20.200000762939453,72.58000183105469,87.5999984741211,8.170000076293945,1609,32.70000076293945,-83.860145,35.518042
812,1,815,2.200000047683716,-10,13.300000190734863,90.55999755859375,43.2599983215332,10.020000457763672,500,39.20000076293945,-124.25793,54.444012
813,1,1052,10.399999618530273,0.800000011920929,19.200000762939453,71.25,111.23999786376953,8.15999984741211,1605,32.400001525878906,-83.564551,35.646173
814,1,10,23.200000762939453,18.200000762939453,27.5,36.52000045776367,1.149999976158142,13.5,1337,21.299999237060547,-81.467771,26.144507
815,1,522,8.300000190734863,-2.0999999046325684,18.799999237060547,80.9800033569336,85.06999969482422,8.789999961853027,294,35,-119.551712,49.260445
816,1,684,7.400000095367432,-3,17.799999237060547,81.220001220703125,93.18000030517578,8.40999984741211,289,35.29999923706055,-119.629753,49.305872
817,1,241,5.5,-7.900000095367432,17.600000381469727,99.2699966430664,3.7200000286102295,13.119999885559082,995,39.29999923706055,-79.521553,44.940803
818,1,460,1.7000000476837158,-13.699999809265137,15.300000190734863,112.98999786376953,9.720000267028809,11.600000381469727,825,45.79999923706055,-82.860361,47.50715
819,1,1578,16.700000762939453,8.800000190734863,23.5,57.54999923706055,120.36000061035156,7.800000190734863,443,29.700000762939453,-103.319147,29.30781
820,1,1372,3,-7.099999904632568,13.100000381469727,78.87999725341797,132.77999877929688,7.929999828338623,655,35.099998474121094,-120.33903,48.428618
821,1,1445,1.899999976158142,-9,12.399999618530273,84.19000244140625,39.33000183105469,10.039999961853027,542,39,-114.478279,50.64543
822,1,343,5.199999809265137,-8.300000190734863,17.5,99.69000244140625,33.20000076293945,10.140000343322754,1011,40.70000076293945,-72.461364,44.340797
823,1,382,7.300000190734863,-4.900000095367432,18.700000762939453,90.9000015258789,45.099998474121094,10.09000015258789,1220,37.5,-73.27591,41.944967
824,1,720,1.7000000476837158,-13.199999809265137,14.899999618530273,110.37000274658203,6.550000190734863,12.789999961853027,453,43.599998474121094,-112.901,53.70479
825,1,509,13.100000381469727,3.200000047683716,22.299999237060547,73.910003662109375,63.310001373291016,9.050000190734863,1465,33.29999923706055,-83.985672,35.528508
826,1,220,3.9000000953674316,-3.9000000953674316,11.899999618530273,61.72999954223633,106.77999877929688,8.40999984741211,1572,25.399999618530273,-134.548092,58.41564
827,1,2083,2.0999999046325684,-9.5,13.5,89.25,81.88999938964844,9.609999656677246,524,42.400001525878906,-110.793495,43.634255
828,1,44,9.100000381469727,4.900000095367432,13.899999618530273,35.84000015258789,20.219999313354492,11.25,3139,17.299999237060547,-125.681105,49.026633
829,1,832,1.899999976158142,-10.300000190734863,13.199999809265137,91.05000305175781,28.030000686645508,10.0600004196167,508,38.79999923706055,-124.410493,54.667627
830,1,565,12.699999809265137,2.799999952316284,21.899999618530273,74.06999969482422,54.65999984741211,9.350000381469727,1449,33.400001525878906,-83.894464,35.660352
831,1,395,4.199999809265137,-9.699999809265137,16.700000762939453,101.95999908447266,32.2400016784668,10,1053,42.099998474121094,-71.707419,44.766853
832,1,1980,17.399999618530273,11.5,22.399999618530273,42.939998626708984,84.83000183105469,8.479999542236328,394,26.299999237060547,-100.977881,25.37591
833,1,167,9.300000190734863,-2.5,20.399999618530273,88.12000274658203,22.739999771118164,10.630000114440918,1173,37.599998474121094,-74.94632,40.969596
834,1,722,9.699999809265137,-1.100000023841858,19.600000381469727,79.98999786376953,37.15999984741211,9.899999618530273,1172,35.5,-80.176704,38.110474
835,1,734,-3.5,-22.100000381469727,12.399999618530273,135.69000244140625,30.389999389648438,10.319999694824219,466,51.5,-127.86522,60.000528
836,1,2244,0.699999988079071,-10,11.600000381469727,84.44999694824219,82.70999908447266,8.579999923706055,566,40.5,-110.406398,44.920097
837,1,5,16.100000381469727,6.5,25.100000381469727,72.05999755859375,0.9300000071525574,13.270000457763672,1288,31.799999237060547,-76.590503,35.698608
838,1,1978,7.699999809265137,-2,18.299999237060547,79,32.34000015258789,10.34000015258789,440,40.5,-104.919913,39.257672
839,1,899,2.5,-8.600000381469727,12.800000190734863,83.37000274658203,95.4800033569336,7.960000038146973,905,36.70000076293945,-121.337699,53.80925
840,1,1498,3.200000047683716,-6.599999904632568,13.300000190734863,77.589996337890625,220.92999267578125,7.260000228881836,655,36.599998474121094,-113.770671,48.720574
841,1,285,9,4.800000190734863,13.899999618530273,36.15999984741211,97.089996337890625,8.75,2489,19.600000381469727,-123.760306,45.508244
842,1,240,8,-4.199999809265137,19.399999618530273,91.05999755859375,36.33000183105469,10.470000267028809,1155,38.400001525878906,-73.340065,41.943158
843,1,581,0.800000011920929,-16.600000381469727,16,126.61000061035156,6.400000095367432,12.279999732971191,510,48.5,-100.244943,50.740054
844,1,1942,11.800000190734863,3.9000000953674316,20,62.599998474121094,125.87000274658203,8.109999656677246,538,33.900001525878906,-109.198575,31.882346
845,1,707,-0.10000000149011612,-17.399999618530273,15.199999809265137,126.91999816894531,8.369999885559082,11.640000343322754,513,47.29999923706055,-100.795853,51.610325
846,1,1436,3.299999952316284,-6.699999809265137,13.399999618530273,78.12999725341797,63.61000061035156,9.050000190734863,572,36.900001525878906,-113.857522,49.105881
847,1,2083,1.899999976158142,-9,13,85.69000244140625,69.94000244140625,8.75,509,40.70000076293945,-110.525342,44.956133
848,1,522,3.0999999046325684,-11.5,16.100000381469727,107.08999633789062,9.130000114440918,11.829999923706055,738,43.29999923706055,-90.878973,47.797694
849,1,1905,1,-8.5,10.800000190734863,75.86000061035156,189.83999633789062,7.559999942779541,662,35.900001525878906,-113.956117,49.075956
850,1,707,-0.10000000149011612,-17.399999618530273,15.199999809265137,126.91999816894531,8.369999885559082,11.640000343322754,513,47.29999923706055,-100.79322,51.611752
851,1,1808,1.399999976158142,-8.199999809265137,11.199999809265137,76.36000061035156,161.5,7.650000095367432,643,36.20000076293945,-113.918377,49.129022
852,1,7,16.299999237060547,7,25.200000762939453,70.68000030517578,2.569999933242798,12.760000228881836,1299,29.600000381469727,-75.900406,35.859756
853,1,116,13.399999618530273,2.9000000953674316,23.5,79.37000274658203,9.8100004196167,12.109999656677246,1094,35.400001525878906,-78.395434,37.262689
854,1,610,12.199999809265137,2.4000000953674316,21.299999237060547,73.1500015258789,78.5999984741211,9.069999694824219,1388,33.5,-83.537187,35.695645
855,1,125,10,-1.600000023841858,21,87.20999908447266,17.850000381469727,10.8100004196167,1241,36.900001525878906,-74.655095,40.72533
856,1,473,0.699999988079071,-15.199999809265137,14.800000190734863,115.83999633789062,12.199999809265137,11.630000114440918,796,46.900001525878906,-88.882447,48.753375
857,1,1543,1.7999999523162842,-7.900000095367432,11.600000381469727,76.16999816894531,87.37999725341797,8.449999809265137,469,32.599998474121094,-119.906824,50.880631
858,1,170,9.100000381469727,2.4000000953674316,16.200000762939453,54.58000183105469,73.88999938964844,8.930000305175781,1519,24.299999237060547,-122.773858,49.278405
859,1,182,6.300000190734863,-5.5,17.399999618530273,90.43000030517578,3.819999933242798,13.260000228881836,907,34.400001525878906,-81.294046,44.826681
860,1,374,9.600000381469727,-2.0999999046325684,20.600000381469727,87.80999755859375,43.33000183105469,9.880000114440918,991,35.900001525878906,-78.079609,40.385529
861,1,1223,4.199999809265137,-5.300000190734863,14.100000381469727,76.3499984741211,140.97999572753906,7.639999866485596,820,32.5,-117.405097,49.493167
862,1,2020,2.0999999046325684,-8.899999618530273,13.199999809265137,86.23999786376953,81.87999725341797,8.59000015258789,484,41.400001525878906,-110.445114,44.922209
863,1,177,18.100000381469727,13,23.899999618530273,42.380001068115234,49.060001373291016,9.779999732971191,459,27.100000381469727,-117.998454,34.162215
864,1,2083,2.0999999046325684,-9.5,13.5,89.25,81.88999938964844,9.609999656677246,524,42.400001525878906,-110.804048,43.644711
865,1,290,3.700000047683716,-10,15.899999618530273,100.37999725341797,16.979999542236328,11.819999694824219,743,40.400001525878906,-91.73356,47.022477
866,1,979,10.699999809265137,1.100000023841858,19.600000381469727,71.86000061035156,94.63999938964844,8.319999694824219,1586,32.599998474121094,-83.587759,35.600654
867,1,385,4.400000095367432,-11.899999618530273,18.899999618530273,118.95999908447266,5.050000190734863,12.460000038146973,699,47.79999923706055,-94.192428,46.70857
868,1,1518,7.300000190734863,-0.5,16.100000381469727,66,30.3799991607666,9.75,537,34.400001525878906,-121.654396,41.437742
869,1,10,16.399999618530273,7.199999809265137,25.200000762939453,70.279998779296875,2.4600000381469727,12.8100004196167,1313,29.5,-75.876626,35.792769
870,1,2020,2.0999999046325684,-8.899999618530273,13.199999809265137,86.23999786376953,81.87999725341797,8.59000015258789,484,41.400001525878906,-110.449448,44.942182
871,1,2380,4.800000190734863,-4.300000190734863,14.600000381469727,73.80999755859375,69.62999725341797,9.479999542236328,466,38.400001525878906,-105.374428,39.67168
872,1,498,12.899999618530273,3,22.100000381469727,74.23999786376953,60.83000183105469,9.510000228881836,1373,33.5,-83.669724,35.711562
873,1,595,5.5,-7.199999809265137,17.299999237060547,94.9800033569336,85.69999694824219,8.460000038146973,1255,39.20000076293945,-73.11189,43.16799
874,1,1185,3.9000000953674316,-5.699999809265137,13.800000190734863,76.38999938964844,161.16000366210938,7.46999979019165,786,33.099998474121094,-116.823272,49.667485
875,1,1020,10.699999809265137,1.2999999523162842,19.5,70.19999694824219,97.16999816894531,8.34000015258789,1381,32.099998474121094,-82.460257,35.720379
876,1,6,16.100000381469727,6.599999904632568,25.200000762939453,72.06999969482422,1.6299999952316284,13.180000305175781,1295,31.5,-76.591216,35.657848
877,1,234,13.899999618530273,8.199999809265137,19.799999237060547,46.58000183105469,41.95000076293945,9.869999885559082,1082,28.100000381469727,-122.696197,38.583308
878,1,2794,2.700000047683716,-6.900000095367432,12.399999618530273,75.75,130.67999267578125,8.25,668,40.29999923706055,-107.8134,37.61908
879,1,2083,2.0999999046325684,-9.5,13.5,89.25,81.88999938964844,9.609999656677246,524,42.400001525878906,-110.790467,43.634097
880,1,462,13.300000190734863,3.299999952316284,22.700000762939453,74.91999816894531,52.33000183105469,9.539999961853027,1420,33.400001525878906,-83.949097,35.640167
